Pipe ID,Pipe Name,Pipe Ownership,Row Number,Item,2010Q4,2011Q4,2012Q4,2013Q4,2014Q4,2015Q4,2016Q4,2017Q4,2018Q4,2019Q4,2020Q4,2021Q4,2022Q4,2023Q4,2024Q4
195,Baton Rouge Pipeline LLC,EPD (32.300%) | WMB (67.800%),80,Income Tax Allowance,539048,337643,423628,530282,483633,497384,536954,87685,110834,89709,46186,54719,47777,38194,33613
195,Baton Rouge Pipeline LLC,EPD (32.300%) | WMB (67.800%),81,Composite Tax Rate % (37.50% - 37.50),,,,32,31.66,31.67,31.68,7.62,7.62,8.71,7.62,7.62,7.62,7.62,7.62
195,Baton Rouge Pipeline LLC,EPD (32.300%) | WMB (67.800%),90,Total Cost of Service,3412027.97,2728746.65,2894931.02,3201854.82,3019495.12,3044896.26,3232302.91,2699104.09,3005285.31,2576464.6,3727144.96,,,,
195,Baton Rouge Pipeline LLC,EPD (32.300%) | WMB (67.800%),100,Total Interstate Operating Revenues,1907062,1424294,1687099,2056746,2525160,2732303,2449301,2619766,2843897,3183050,2226529,2332923,2109918,2448688,2767456
195,Baton Rouge Pipeline LLC,EPD (32.300%) | WMB (67.800%),110,Total Interstate Throughput in Barrels,18143342,13520765,12406676,11858134,13946440,14385543,12847178,13845963,14665921,15727657,10692561,11108509,9770220,10163400,10659206
195,Baton Rouge Pipeline LLC,EPD (32.300%) | WMB (67.800%),120,Total Interstate Throughput in Barrel-Miles,544300260,405622950,372200280,355744020,418393200,431566290,385415340,415378890,439977630,471829710,320776830,333255270,392762844,408568680,428500081
196,Enterprise Lou-Tex NGL Pipeline L.P.,EPD (100.000%),10,Operating and Maintenance Expenses,9822065,7822102,10849856,10204524,11181251,10079678,9688028,9737218,11535815,12312131,11878503,10284769,11844774,17681554,24785315
196,Enterprise Lou-Tex NGL Pipeline L.P.,EPD (100.000%),20,Depreciation Expense,3135395,3375971,3385506,3379832,3386182,3382277,3387253,3395703,3310410,2387684,2387684,2389813,2388646,2402126,2422191
196,Enterprise Lou-Tex NGL Pipeline L.P.,EPD (100.000%),30,AFUDC Depreciation,,,,0,0,0,0,0,0,0,155058,155217,155184,156100,157358
196,Enterprise Lou-Tex NGL Pipeline L.P.,EPD (100.000%),40,Amortization of Deferred Earnings,391870,429575,452783,484835,547845,511024,553896,582181,611528,648090,782631,800171,822600,848676,874520
196,Enterprise Lou-Tex NGL Pipeline L.P.,EPD (100.000%),50,Rate Base,118693935,118019515,112529221,0,0,0,0,0,0,0,0,,,,
196,Enterprise Lou-Tex NGL Pipeline L.P.,EPD (100.000%),51,Rate Base - Original Cost,,,,102608016,100436237,95066459,98548351,97495517,96252807,95654449,65691488,63176461,60576225,58029025,55435788
196,Enterprise Lou-Tex NGL Pipeline L.P.,EPD (100.000%),52,Rate Base - Unamortized Starting Rate Base Write-Up,,,,0,0,0,0,0,0,0,0,,0,0,
196,Enterprise Lou-Tex NGL Pipeline L.P.,EPD (100.000%),53,Rate Base - Accumulated Net Deferred Earnings,,,,0,0,27851504,29048841,30185760,31012003,32141746,19445949,19534641,19848504,20317731,20740327
196,Enterprise Lou-Tex NGL Pipeline L.P.,EPD (100.000%),54,Total Rate Base -Trended Original Cost - (line 5a + line 5b + line 5c),,,,102608016,100436237,122917963,127597192,127681277,127264810,127796195,85137437,82711102,80424729,78346756,76176115
196,Enterprise Lou-Tex NGL Pipeline L.P.,EPD (100.000%),60,Rate of Return % (10.25% - 10.25),9.19,6.77,7.22,0,0,0,0,0,0,0,0,,,,
196,Enterprise Lou-Tex NGL Pipeline L.P.,EPD (100.000%),61,Rate of Return - Adjusted Capital Structure Ratio for Long Term Debt,,,,52.8,47.96,37.14,36.36,35.84,35.16,38.68,39.53,38.21,36.27,35.31,36.18
196,Enterprise Lou-Tex NGL Pipeline L.P.,EPD (100.000%),62,Rate of Return - Adjusted Capital Structure Ratio for Stockholders’ Equity,,,,47.2,52.04,62.86,63.64,64.16,64.84,61.32,60.47,61.79,63.73,64.69,63.82
196,Enterprise Lou-Tex NGL Pipeline L.P.,EPD (100.000%),63,Rate of Return - Cost of Long Term Debt Capital,,,,5.8,4.8,4.7,4.55,4.55,4.68,4.57,4.35,4.38,4.45,4.57,4.63
196,Enterprise Lou-Tex NGL Pipeline L.P.,EPD (100.000%),64,Rate of Return - Real Cost of Stockholders’ Equity,,,,11.5,10.29,9.95,13.3,12.22,16.19,10.85,10.69,13.07,11.8,9.83,9.18
196,Enterprise Lou-Tex NGL Pipeline L.P.,EPD (100.000%),65,Rate of Return - Weighted Average Cost of Capital - (line 6a x line 6c + line 6b x line 6d),,,,8.49,7.66,8,10.12,9.47,12.14,8.42,8.18,9.75,9.13,7.97,7.53
196,Enterprise Lou-Tex NGL Pipeline L.P.,EPD (100.000%),70,Return on Trended Original Cost Rate Base,10907972.63,7989921.17,8124609.76,0,0,0,0,0,0,0,0,,,,
196,Enterprise Lou-Tex NGL Pipeline L.P.,EPD (100.000%),71,Return on Rate Base - Debt Component - (line 5d x line 6a x line 6c),,,,3142267.88,2312122.52,2145631.38,2110942.43,2082124.12,2094127.18,2259022.67,1463985.05,1384251,1298067,1264256,1276052
196,Enterprise Lou-Tex NGL Pipeline L.P.,EPD (100.000%),72,Return on Rate Base - Equity Component - (line 5d x line 6b x line 6d),,,,5569563.11,5378276.12,7687990.04,10799979.45,10010661.55,13359745.6,8502562,5503490.81,6679710,6048052,4982091,4462912
196,Enterprise Lou-Tex NGL Pipeline L.P.,EPD (100.000%),73,Total Return on Rate Base - (line 7a + line 7b),,,,8711830.99,7690398.65,9833621.42,12910921.87,12092785.68,15453872.78,10761584.67,6967475.87,8063961,7346119,6246347,5738964
196,Enterprise Lou-Tex NGL Pipeline L.P.,EPD (100.000%),80,Income Tax Allowance,3393446,2069920,2575735,3041329,2901341,3124443,4216172,0,0,0,0,,,,
196,Enterprise Lou-Tex NGL Pipeline L.P.,EPD (100.000%),81,Composite Tax Rate % (37.50% - 37.50),,,,32,31.66,31.67,31.68,0,0,0,0,,,,
196,Enterprise Lou-Tex NGL Pipeline L.P.,EPD (100.000%),90,Total Cost of Service,27650748.63,21687489.17,25388489.76,25822350.99,25707017.65,26931043.42,30756270.87,25807887.68,30911625.78,26109489.67,22171351.87,,,,
196,Enterprise Lou-Tex NGL Pipeline L.P.,EPD (100.000%),100,Total Interstate Operating Revenues,36418861,36748773,37105707,42770186,36732228,38506358,47604480,51365347,53208704,59545308,46445235,41711642,53442447,69683124,76898011
196,Enterprise Lou-Tex NGL Pipeline L.P.,EPD (100.000%),110,Total Interstate Throughput in Barrels,27012920,27581619,26610401,29635333,24996349,25665607,30484749,32859567,33230226,35663255,28340009,27285440,33555391,34061772,34653875
196,Enterprise Lou-Tex NGL Pipeline L.P.,EPD (100.000%),120,Total Interstate Throughput in Barrel-Miles,5537648600,5654231895,5455132205,6075243265,7023974069,5274795531,6265151340,6753297550,6829476048,7329512168,5881563,5151990840,7395098692,6859859283,7569607542
197,"WILPRISE Pipeline Company, L.L.C.","EPD (74.700%) | THIRD COAST MIDSTREAM, LLC (25.300%)",10,Operating and Maintenance Expenses,530408,1405668,1093758,824743,2039360,1008357,1134829,1093775,770438,1422970,824891,1125495,1427615,725727,1832108
197,"WILPRISE Pipeline Company, L.L.C.","EPD (74.700%) | THIRD COAST MIDSTREAM, LLC (25.300%)",20,Depreciation Expense,773326,779137,778951,778952,781044,797881,796934,809864,803319,808397,808899,808774,808521,808521,808520
197,"WILPRISE Pipeline Company, L.L.C.","EPD (74.700%) | THIRD COAST MIDSTREAM, LLC (25.300%)",30,AFUDC Depreciation,,,,0,0,0,0,0,0,0,47675,47668,47653,47653,47643
197,"WILPRISE Pipeline Company, L.L.C.","EPD (74.700%) | THIRD COAST MIDSTREAM, LLC (25.300%)",40,Amortization of Deferred Earnings,163106,152677,161130,178470,186625,184765,204566,220166,236530,255763,169393,173174,177809,182989,187876
197,"WILPRISE Pipeline Company, L.L.C.","EPD (74.700%) | THIRD COAST MIDSTREAM, LLC (25.300%)",50,Rate Base,21877030,21233303,20648542,0,0,0,0,0,0,0,0,,,,
197,"WILPRISE Pipeline Company, L.L.C.","EPD (74.700%) | THIRD COAST MIDSTREAM, LLC (25.300%)",51,Rate Base - Original Cost,,,,14322586,14276416,13477632,12985624,12229121,11478702,10830296,8962172,8134428,7336315,6589611,5798943
197,"WILPRISE Pipeline Company, L.L.C.","EPD (74.700%) | THIRD COAST MIDSTREAM, LLC (25.300%)",52,Rate Base - Unamortized Starting Rate Base Write-Up,,,,0,0,0,0,0,0,0,0,,0,0,
197,"WILPRISE Pipeline Company, L.L.C.","EPD (74.700%) | THIRD COAST MIDSTREAM, LLC (25.300%)",53,Rate Base - Accumulated Net Deferred Earnings,,,,5671719,5447779,5603210,5611069,5579412,5457779,5345141,3272731,3221336,3192847,3176752,3146322
197,"WILPRISE Pipeline Company, L.L.C.","EPD (74.700%) | THIRD COAST MIDSTREAM, LLC (25.300%)",54,Total Rate Base -Trended Original Cost - (line 5a + line 5b + line 5c),,,,19994305,19724195,19080842,18596693,17808533,16936481,16175437,12234903,11355764,10529162,9766363,8945265
197,"WILPRISE Pipeline Company, L.L.C.","EPD (74.700%) | THIRD COAST MIDSTREAM, LLC (25.300%)",60,Rate of Return % (10.25% - 10.25),9.57,6.77,7.22,0,0,0,0,0,0,0,0,,,,
197,"WILPRISE Pipeline Company, L.L.C.","EPD (74.700%) | THIRD COAST MIDSTREAM, LLC (25.300%)",61,Rate of Return - Adjusted Capital Structure Ratio for Long Term Debt,,,,52.8,52.04,37.1,36,35.65,51.87,52.06,38.36,36.41,36.17,34.62,32.23
197,"WILPRISE Pipeline Company, L.L.C.","EPD (74.700%) | THIRD COAST MIDSTREAM, LLC (25.300%)",62,Rate of Return - Adjusted Capital Structure Ratio for Stockholders’ Equity,,,,47.2,47.96,62.9,64,64.35,48.13,47.94,61.64,63.59,63.83,65.38,67.77
197,"WILPRISE Pipeline Company, L.L.C.","EPD (74.700%) | THIRD COAST MIDSTREAM, LLC (25.300%)",63,Rate of Return - Cost of Long Term Debt Capital,,,,5.8,4.8,4.7,4.55,4.55,4.68,4.54,4.35,4.37,4.46,4.65,4.63
197,"WILPRISE Pipeline Company, L.L.C.","EPD (74.700%) | THIRD COAST MIDSTREAM, LLC (25.300%)",64,Rate of Return - Real Cost of Stockholders’ Equity,,,,11.5,10.29,9.95,13.3,12.22,16.19,10.85,10.69,13.07,11.8,9.83,9.18
197,"WILPRISE Pipeline Company, L.L.C.","EPD (74.700%) | THIRD COAST MIDSTREAM, LLC (25.300%)",65,Rate of Return - Weighted Average Cost of Capital - (line 6a x line 6c + line 6b x line 6d),,,,8.49,7.43,8,10.15,9.49,10.22,7.57,8.26,9.9,9.15,8.04,7.71
197,"WILPRISE Pipeline Company, L.L.C.","EPD (74.700%) | THIRD COAST MIDSTREAM, LLC (25.300%)",70,Return on Trended Original Cost Rate Base,2093631.77,1437494.61,1490824.73,0,0,0,0,0,0,0,0,,,,
197,"WILPRISE Pipeline Company, L.L.C.","EPD (74.700%) | THIRD COAST MIDSTREAM, LLC (25.300%)",71,Return on Rate Base - Debt Component - (line 5d x line 6a x line 6c),,,,612305.6,492694.61,332712.64,304613.83,288867.76,411135.79,382310.34,204158.93,180683,169855,157222,133486
197,"WILPRISE Pipeline Company, L.L.C.","EPD (74.700%) | THIRD COAST MIDSTREAM, LLC (25.300%)",72,Return on Rate Base - Equity Component - (line 5d x line 6b x line 6d),,,,1085290.88,973405.59,1194184.04,1582950.51,1400386.46,1319732.43,841363.74,806196.42,943802,793050,627670,556511
197,"WILPRISE Pipeline Company, L.L.C.","EPD (74.700%) | THIRD COAST MIDSTREAM, LLC (25.300%)",73,Total Return on Rate Base - (line 7a + line 7b),,,,1697596.47,1466100.2,1526896.68,1887564.34,1689254.22,1730868.22,1223674.07,1010355.35,1124485,962905,784892,689997
197,"WILPRISE Pipeline Company, L.L.C.","EPD (74.700%) | THIRD COAST MIDSTREAM, LLC (25.300%)",80,Income Tax Allowance,755428,398360,501859,617137,554271,651144,840259,0,0,72820,55178,64288,54882,44534,0
197,"WILPRISE Pipeline Company, L.L.C.","EPD (74.700%) | THIRD COAST MIDSTREAM, LLC (25.300%)",81,Composite Tax Rate % (37.50% - 37.50),,,,32,31.66,31.67,31.68,0,0,6.07,6.07,6.07,6.07,6.07,0
197,"WILPRISE Pipeline Company, L.L.C.","EPD (74.700%) | THIRD COAST MIDSTREAM, LLC (25.300%)",90,Total Cost of Service,4315899.77,4173336.61,4026522.73,4096898.47,5027400.2,4169043.68,4864152.34,3813059.22,3541155.22,3783624.07,2916391.35,,,,
197,"WILPRISE Pipeline Company, L.L.C.","EPD (74.700%) | THIRD COAST MIDSTREAM, LLC (25.300%)",100,Total Interstate Operating Revenues,5369844,3961383,4065554,4267044,4866716,5572311,5083567,5154334,5797615,6340302,4461220,4385023,4201172,4924812,5478107
197,"WILPRISE Pipeline Company, L.L.C.","EPD (74.700%) | THIRD COAST MIDSTREAM, LLC (25.300%)",110,Total Interstate Throughput in Barrels,16548951,11948080,11398565,11212464,12227082,13396400,12121215,12438625,13663587,14254977,9747282,9502158,8879953,9319626,9597675
197,"WILPRISE Pipeline Company, L.L.C.","EPD (74.700%) | THIRD COAST MIDSTREAM, LLC (25.300%)",120,Total Interstate Throughput in Barrel-Miles,496468530,358442400,341956950,336373920,366812460,401892000,363636450,373158750,409907610,434776799,297292101,289815819,269650862,284248603,292729092
198,"Western Refining Pipeline, LLC",MPLX (100.000%),10,Operating and Maintenance Expenses,1982262,1727547,1897505,1483535,170985,3057026,8443848,8671743,9880884,28293456,28611115,42709971,49018172,44226170,46746936
198,"Western Refining Pipeline, LLC",MPLX (100.000%),20,Depreciation Expense,3706055,3697676,2630699,386348,362254,2130394,10310514,10758610,5530375,4885224,11882316,9629855,10554858,11087473,11825411
198,"Western Refining Pipeline, LLC",MPLX (100.000%),30,AFUDC Depreciation,,,,0,0,19595,68632,90381,167236,159369,445462,387511,529278,353353,350351
198,"Western Refining Pipeline, LLC",MPLX (100.000%),40,Amortization of Deferred Earnings,,,,0,0,30496,94482,204720,55446,120450,153041,180482,524100,611058,713997
198,"Western Refining Pipeline, LLC",MPLX (100.000%),50,Rate Base,49765550,35725677,29829578,0,0,0,0,0,0,0,0,,,,
198,"Western Refining Pipeline, LLC",MPLX (100.000%),51,Rate Base - Original Cost,,,,61043790,66643538,135881539,154179221,150840418,94918002,234375809,303971797,343373391,351177474,368037003,391872307
198,"Western Refining Pipeline, LLC",MPLX (100.000%),52,Rate Base - Unamortized Starting Rate Base Write-Up,,,,0,0,0,0,0,0,0,0,0,0,0,0
198,"Western Refining Pipeline, LLC",MPLX (100.000%),53,Rate Base - Accumulated Net Deferred Earnings,,,,0,0,948103,2838688,4654812,1091767,2512827,3108618,4213738,12198876,16864112,20315346
198,"Western Refining Pipeline, LLC",MPLX (100.000%),54,Total Rate Base -Trended Original Cost - (line 5a + line 5b + line 5c),,,,61043790,66643538,136829642,157017909,155495230,96009769,236888636,307080415,347587129,363376350,384901115,412187653
198,"Western Refining Pipeline, LLC",MPLX (100.000%),60,Rate of Return % (10.25% - 10.25),9.46,8.47,7.78,0,0,0,0,0,0,0,0,,,,
198,"Western Refining Pipeline, LLC",MPLX (100.000%),61,Rate of Return - Adjusted Capital Structure Ratio for Long Term Debt,,,,0,110.84,35.58,44.09,35.28,54.37,53.68,55.16,52.57,50.33,49.46,54.07
198,"Western Refining Pipeline, LLC",MPLX (100.000%),62,Rate of Return - Adjusted Capital Structure Ratio for Stockholders’ Equity,,,,98.91,-11.49,64.42,55.91,64.72,45.63,46.32,44.84,47.43,49.67,50.54,45.93
198,"Western Refining Pipeline, LLC",MPLX (100.000%),63,Rate of Return - Cost of Long Term Debt Capital,,,,0,1.89,5.36,6.18,4.93,4.93,4.61,4.34,4.33,4.5,4.87,4.99
198,"Western Refining Pipeline, LLC",MPLX (100.000%),64,Rate of Return - Real Cost of Stockholders’ Equity,,,,7.5,7.5,9.95,13.3,12.22,11,10.85,10.69,13.07,11.8,9.83,9.18
198,"Western Refining Pipeline, LLC",MPLX (100.000%),65,Rate of Return - Weighted Average Cost of Capital - (line 6a x line 6c + line 6b x line 6d),,,,7.42,1.23,8.32,10.16,9.65,7.7,7.5,7.19,8.48,8.13,7.38,6.91
198,"Western Refining Pipeline, LLC",MPLX (100.000%),70,Return on Trended Original Cost Rate Base,4707821.03,3025964.84,2320741.17,0,0,0,0,0,0,0,0,,,,
198,"Western Refining Pipeline, LLC",MPLX (100.000%),71,Return on Rate Base - Debt Component - (line 5d x line 6a x line 6c),,,,0,1396099.48,2609461.68,4278364.32,2704534.76,2573485.21,5862159.89,7351333.17,7912060,8229929,9271120,11121206
198,"Western Refining Pipeline, LLC",MPLX (100.000%),72,Return on Rate Base - Equity Component - (line 5d x line 6b x line 6d),,,,4528380.95,-574300.69,8770492.71,11675898.82,12297781.87,4819018.34,11905359.56,14719580.33,21547277,21297706,19122203,17379373
198,"Western Refining Pipeline, LLC",MPLX (100.000%),73,Total Return on Rate Base - (line 7a + line 7b),,,,4528380.95,821798.79,11379954.39,15954263.14,15002316.63,7392503.55,17767519.45,22070913.5,29459337,29527635,28393323,28500579
198,"Western Refining Pipeline, LLC",MPLX (100.000%),80,Income Tax Allowance,,,,0,0,5432974,7281358,0,0,0,0,0,0,0,
198,"Western Refining Pipeline, LLC",MPLX (100.000%),81,Composite Tax Rate % (37.50% - 37.50),,,,0,0,38.12,38.12,0,0,0,0,0,0,0,
198,"Western Refining Pipeline, LLC",MPLX (100.000%),90,Total Cost of Service,10396138.03,8451187.84,6848945.17,6398263.95,1355037.79,22050439.39,42153097.14,34727770.63,23026444.55,51226018.45,63162847.5,82367156,90154043,84671377,88137274
198,"Western Refining Pipeline, LLC",MPLX (100.000%),100,Total Interstate Operating Revenues,,,,0,1745108,16848534,58611574,70699237,47179148,60363559,88791789,101025309,124330709,159613213,185097765
198,"Western Refining Pipeline, LLC",MPLX (100.000%),110,Total Interstate Throughput in Barrels,,,,0,0,19663033,27531950,33168543,15615823,60790994,75514127,84419464,93140881,102496725,116924067
198,"Western Refining Pipeline, LLC",MPLX (100.000%),120,Total Interstate Throughput in Barrel-Miles,,,,0,0,749011889,2522456141,2649250157,1742855700,2869209322,6233834609,7282306390,7907839378,8888767475,9141399784
214,Tesoro High Plains Pipeline Company LLC,MPLX (100.000%),10,Operating and Maintenance Expenses,1419798,3809002,6564004,3042074,6655782,18264191,18275640,34370673,20915962,24340462,21584838,16615816,30007034,28717061,32316980
214,Tesoro High Plains Pipeline Company LLC,MPLX (100.000%),20,Depreciation Expense,3109562,3030033,3355273,1128763,2661982,12121957,11254017,16054173,21146724,14166152,18260395,15033990,11893766,14913990,14281985
214,Tesoro High Plains Pipeline Company LLC,MPLX (100.000%),30,AFUDC Depreciation,,,,0,0,0,162027,218181,743109,487952,653406,548661,402546,644965,596696
214,Tesoro High Plains Pipeline Company LLC,MPLX (100.000%),40,Amortization of Deferred Earnings,,,,0,0,0,431556,242684,599341,855956,1028755,899276,713820,914253,952620
214,Tesoro High Plains Pipeline Company LLC,MPLX (100.000%),50,Rate Base,28053408,29555997,30671296,0,0,0,0,0,0,0,0,,,,
214,Tesoro High Plains Pipeline Company LLC,MPLX (100.000%),51,Rate Base - Original Cost,,,,29775104,31241043,32688158,264938416,333293044,352013274,487557512,575443446,462592557,351727611,465649210,443044997
214,Tesoro High Plains Pipeline Company LLC,MPLX (100.000%),52,Rate Base - Unamortized Starting Rate Base Write-Up,,,,0,0,0,0,0,0,0,0,0,0,0,0
214,Tesoro High Plains Pipeline Company LLC,MPLX (100.000%),53,Rate Base - Accumulated Net Deferred Earnings,,,,2237398,1929359,1470452,12139543,8738813,15192349,20320470,24638793,22269688,17141351,25515145,28083154
214,Tesoro High Plains Pipeline Company LLC,MPLX (100.000%),54,Total Rate Base -Trended Original Cost - (line 5a + line 5b + line 5c),,,,32012502,33170402,34158610,277077959,342031857,367205623,507877982,600082239,484862245,368868962,491164355,471128151
214,Tesoro High Plains Pipeline Company LLC,MPLX (100.000%),60,Rate of Return % (10.25% - 10.25),-0.01,15.35,18.11,0,0,0,0,0,0,0,0,,,,
214,Tesoro High Plains Pipeline Company LLC,MPLX (100.000%),61,Rate of Return - Adjusted Capital Structure Ratio for Long Term Debt,,,,63.22,65,66.05,52.59,48.72,52.72,52.8,53.43,50.78,49.66,49.04,53.48
214,Tesoro High Plains Pipeline Company LLC,MPLX (100.000%),62,Rate of Return - Adjusted Capital Structure Ratio for Stockholders’ Equity,,,,36.78,35,33.95,47.41,51.28,47.28,47.2,46.57,49.22,50.34,50.96,46.52
214,Tesoro High Plains Pipeline Company LLC,MPLX (100.000%),63,Rate of Return - Cost of Long Term Debt Capital,,,,5.21,5.8,5.48,5.83,5.74,4.96,4.61,4.34,4.33,4.5,4.87,4.99
214,Tesoro High Plains Pipeline Company LLC,MPLX (100.000%),64,Rate of Return - Real Cost of Stockholders’ Equity,,,,16.97,5.19,15.47,10,10,11,10.85,10.69,13.07,11.8,9.83,9.18
214,Tesoro High Plains Pipeline Company LLC,MPLX (100.000%),65,Rate of Return - Weighted Average Cost of Capital - (line 6a x line 6c + line 6b x line 6d),,,,9.54,5.59,8.87,7.81,7.92,7.82,7.56,7.3,8.63,8.17,7.4,6.93
214,Tesoro High Plains Pipeline Company LLC,MPLX (100.000%),70,Return on Trended Original Cost Rate Base,-2805.34,4536845.54,5554571.71,0,0,0,0,0,0,0,0,,,,
214,Tesoro High Plains Pipeline Company LLC,MPLX (100.000%),71,Return on Rate Base - Debt Component - (line 5d x line 6a x line 6c),,,,1054415.63,1250524.16,1236384.55,8495201.91,9565016.65,9602103.9,12362156.38,13915079.01,10661025,8243115,11730223,12572770
214,Tesoro High Plains Pipeline Company LLC,MPLX (100.000%),72,Return on Rate Base - Equity Component - (line 5d x line 6b x line 6d),,,,1998081.44,602540.35,1794032.4,13136266.04,17539393.63,19097630.04,26009447.21,29874092.13,31191450,21911259,24604230,20119697
